fpr,tpr,thresholds
0.0,0.0,inf
0.011235955056179775,0.0,0.5899949
0.011235955056179775,0.06818181818181818,0.5773858
0.033707865168539325,0.06818181818181818,0.57576555
0.033707865168539325,0.125,0.5714491
0.0449438202247191,0.125,0.57112783
0.0449438202247191,0.18181818181818182,0.56376594
0.056179775280898875,0.18181818181818182,0.5631355
0.056179775280898875,0.2727272727272727,0.5589488
0.06741573033707865,0.2727272727272727,0.5577241
0.06741573033707865,0.3068181818181818,0.5561004
0.11235955056179775,0.3068181818181818,0.5526823
0.11235955056179775,0.3522727272727273,0.54982156
0.1797752808988764,0.3522727272727273,0.5397289
0.1797752808988764,0.42045454545454547,0.5370934
0.20224719101123595,0.42045454545454547,0.536969
0.20224719101123595,0.4318181818181818,0.5355453
0.21348314606741572,0.4318181818181818,0.5338751
0.21348314606741572,0.4772727272727273,0.5323152
0.2247191011235955,0.4772727272727273,0.5321867
0.2247191011235955,0.5113636363636364,0.530019
0.23595505617977527,0.5113636363636364,0.5282485
0.23595505617977527,0.5227272727272727,0.52748436
0.24719101123595505,0.5227272727272727,0.5263404
0.24719101123595505,0.6022727272727273,0.518681
0.2696629213483146,0.6022727272727273,0.5173806
0.2696629213483146,0.6477272727272727,0.51311904
0.2808988764044944,0.6477272727272727,0.5130528
0.2808988764044944,0.7272727272727273,0.50723416
0.29213483146067415,0.7272727272727273,0.5059468
0.29213483146067415,0.7613636363636364,0.50341666
0.3146067415730337,0.7613636363636364,0.50224763
0.3146067415730337,0.7954545454545454,0.4986028
0.3595505617977528,0.7954545454545454,0.49534142
0.3595505617977528,0.8295454545454546,0.4948077
0.3707865168539326,0.8295454545454546,0.49456206
0.39325842696629215,0.8295454545454546,0.49411577
0.39325842696629215,0.8409090909090909,0.49378124
0.42696629213483145,0.8409090909090909,0.49189204
0.42696629213483145,0.8522727272727273,0.4916544
0.43820224719101125,0.8522727272727273,0.49159816
0.43820224719101125,0.8636363636363636,0.49149156
0.48314606741573035,0.8636363636363636,0.489997
0.48314606741573035,0.9090909090909091,0.4887462
0.5056179775280899,0.9090909090909091,0.48849225
0.5056179775280899,0.9204545454545454,0.4882453
0.6067415730337079,0.9204545454545454,0.48340127
0.6067415730337079,0.9318181818181818,0.4809338
0.6292134831460674,0.9318181818181818,0.479532
0.6292134831460674,0.9431818181818182,0.47892988
0.651685393258427,0.9431818181818182,0.4773032
0.651685393258427,0.9659090909090909,0.47557333
0.6853932584269663,0.9659090909090909,0.47048363
0.6853932584269663,0.9772727272727273,0.47048286
0.7078651685393258,0.9772727272727273,0.46990502
0.7078651685393258,0.9886363636363636,0.4697292
0.7191011235955056,0.9886363636363636,0.4696157
0.7191011235955056,1.0,0.4690041
1.0,1.0,0.410779
