fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.011363636363636364,0.9941837212840053
0.0,0.6022727272727273,0.8997372662054577
0.011363636363636364,0.6022727272727273,0.8866431866350138
0.011363636363636364,0.75,0.8196578379990593
0.022727272727272728,0.75,0.8121182513414074
0.022727272727272728,0.8636363636363636,0.734814567696656
0.045454545454545456,0.8636363636363636,0.7263551177052451
0.045454545454545456,0.9090909090909091,0.6965021229353752
0.06818181818181818,0.9090909090909091,0.6529885743607508
0.06818181818181818,0.9204545454545454,0.6385602441101029
0.07954545454545454,0.9204545454545454,0.6349517306683126
0.07954545454545454,0.9659090909090909,0.6062271577785768
0.2159090909090909,0.9659090909090909,0.3413982814809865
0.2159090909090909,0.9772727272727273,0.32957414546267816
0.22727272727272727,0.9772727272727273,0.3246179925125115
0.22727272727272727,0.9886363636363636,0.3197042517048166
0.3409090909090909,0.9886363636363636,0.21474972394572964
0.3409090909090909,1.0,0.19643197413944577
0.7159090909090909,1.0,0.07071171223971522
0.7386363636363636,1.0,0.07046222459430294
1.0,1.0,0.005750775716818312
