fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.007462686567164179,0.9785409814954152
0.0,0.09701492537313433,0.9086350413544599
0.007462686567164179,0.09701492537313433,0.8903349595042023
0.007462686567164179,0.19402985074626866,0.870912047483074
0.014925373134328358,0.19402985074626866,0.8676641758353515
0.014925373134328358,0.27611940298507465,0.8441823398148991
0.022388059701492536,0.27611940298507465,0.8378713883920835
0.022388059701492536,0.3582089552238806,0.804779787223346
0.03731343283582089,0.3582089552238806,0.8032096240630042
0.03731343283582089,0.3656716417910448,0.7950014510735095
0.04477611940298507,0.3656716417910448,0.7944973477737355
0.04477611940298507,0.3805970149253731,0.7941110363232711
0.05223880597014925,0.3805970149253731,0.7929353180991419
0.05223880597014925,0.4552238805970149,0.7639727744691303
0.05970149253731343,0.4552238805970149,0.7634696063510067
0.05970149253731343,0.48507462686567165,0.7420664519272825
0.07462686567164178,0.48507462686567165,0.7317317030429474
0.07462686567164178,0.5149253731343284,0.7137795648365871
0.08208955223880597,0.5149253731343284,0.7090495379305258
0.08208955223880597,0.5522388059701493,0.6694836507901631
0.08955223880597014,0.5522388059701493,0.6619811388874615
0.08955223880597014,0.5597014925373134,0.6575598769360202
0.09701492537313433,0.5597014925373134,0.6522381378928386
0.09701492537313433,0.5746268656716418,0.644785260265013
0.1044776119402985,0.5746268656716418,0.6422777419224157
0.1044776119402985,0.582089552238806,0.6388190099306504
0.12686567164179105,0.582089552238806,0.6314728697642655
0.12686567164179105,0.6044776119402985,0.5968520680420926
0.14925373134328357,0.6044776119402985,0.5887923847290023
0.14925373134328357,0.6268656716417911,0.5734643451111823
0.15671641791044777,0.6268656716417911,0.5700909812295623
0.15671641791044777,0.6417910447761194,0.557551402182789
0.16417910447761194,0.6417910447761194,0.5439526986399535
0.16417910447761194,0.6716417910447762,0.5345669369987179
0.17164179104477612,0.6716417910447762,0.5298478371461053
0.17164179104477612,0.6791044776119403,0.527480357283181
0.1791044776119403,0.6791044776119403,0.5139614362912589
0.1791044776119403,0.6940298507462687,0.5032444273711638
0.1865671641791045,0.6940298507462687,0.5008799669254907
0.1865671641791045,0.7014925373134329,0.5004717431727193
0.19402985074626866,0.7014925373134329,0.49805829599693263
0.19402985074626866,0.7164179104477612,0.4958454631357925
0.20149253731343283,0.7164179104477612,0.49376188736163834
0.20149253731343283,0.7238805970149254,0.4925366202474486
0.22388059701492538,0.7238805970149254,0.48091474917535365
0.22388059701492538,0.7313432835820896,0.47294796814022244
0.31343283582089554,0.7313432835820896,0.4415671820309718
0.31343283582089554,0.7388059701492538,0.433675242546732
0.34328358208955223,0.7388059701492538,0.4087349240208586
0.34328358208955223,0.746268656716418,0.4074328461071041
0.35074626865671643,0.746268656716418,0.40705324834405693
0.3656716417910448,0.746268656716418,0.4059412570457753
0.3656716417910448,0.7611940298507462,0.3981365363102472
0.4253731343283582,0.7611940298507462,0.3743722258526298
0.4253731343283582,0.7686567164179104,0.37422523050694534
0.44029850746268656,0.7686567164179104,0.3683629840451764
0.44029850746268656,0.7761194029850746,0.3677348880307203
0.4626865671641791,0.7761194029850746,0.3649552106726621
0.4626865671641791,0.7910447761194029,0.3608881482996781
0.4701492537313433,0.7910447761194029,0.35981866518024297
0.4701492537313433,0.7985074626865671,0.3579099677437573
0.47761194029850745,0.7985074626865671,0.3570927004271349
0.47761194029850745,0.8059701492537313,0.3555881430413448
0.48507462686567165,0.8059701492537313,0.3534624174508367
0.48507462686567165,0.8134328358208955,0.34750100582527854
0.4925373134328358,0.8134328358208955,0.34415724957174226
0.4925373134328358,0.8208955223880597,0.3401217974005626
0.5074626865671642,0.8208955223880597,0.33322509073144674
0.5074626865671642,0.8432835820895522,0.3302025953251207
0.5149253731343284,0.8432835820895522,0.32943846788914255
0.5149253731343284,0.8507462686567164,0.3226308576321129
0.5522388059701493,0.8507462686567164,0.31445396116752194
0.5522388059701493,0.8582089552238806,0.3142355304117867
0.5597014925373134,0.8582089552238806,0.3136599778859315
0.5597014925373134,0.8656716417910447,0.31282898969918577
0.6268656716417911,0.8656716417910447,0.2880234503839257
0.6268656716417911,0.8731343283582089,0.28769767603050456
0.6417910447761194,0.8731343283582089,0.28473475279888266
0.6417910447761194,0.8805970149253731,0.28421582827572983
0.6940298507462687,0.8805970149253731,0.27926750079318
0.6940298507462687,0.8880597014925373,0.27851746204995875
0.7089552238805971,0.8880597014925373,0.27762442115904085
0.7089552238805971,0.9029850746268657,0.2765964030814862
0.7164179104477612,0.9029850746268657,0.27647611044710496
0.7313432835820896,0.9029850746268657,0.27530114892813434
0.7611940298507462,0.9029850746268657,0.2697442749702295
0.7611940298507462,0.9328358208955224,0.26671733743479054
0.7761194029850746,0.9328358208955224,0.26441202621649784
0.7761194029850746,0.9477611940298507,0.2620198271867597
0.8134328358208955,0.9477611940298507,0.2548643991986507
0.8134328358208955,0.9552238805970149,0.2512041492977182
0.8208955223880597,0.9552238805970149,0.2511688808134568
0.8208955223880597,0.9626865671641791,0.2493457419983725
0.835820895522388,0.9626865671641791,0.24823209698744886
0.835820895522388,0.9701492537313433,0.24763013068392833
0.8731343283582089,0.9701492537313433,0.24205176449837557
0.8731343283582089,0.9776119402985075,0.24111587809991522
0.8805970149253731,0.9776119402985075,0.2406696698624442
0.8805970149253731,0.9925373134328358,0.2399501863764991
0.917910447761194,0.9925373134328358,0.23261325919235468
0.917910447761194,1.0,0.23240371427832351
1.0,1.0,0.17233644264368939
