fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.011363636363636364,0.70033544
0.0,0.5681818181818182,0.62120193
0.011363636363636364,0.5681818181818182,0.6173008
0.011363636363636364,0.7272727272727273,0.5858763
0.022727272727272728,0.7272727272727273,0.579799
0.022727272727272728,0.7613636363636364,0.57437307
0.03409090909090909,0.7613636363636364,0.57396424
0.03409090909090909,0.7840909090909091,0.57339895
0.045454545454545456,0.7840909090909091,0.57231426
0.045454545454545456,0.8295454545454546,0.56862754
0.056818181818181816,0.8295454545454546,0.56217515
0.056818181818181816,0.8409090909090909,0.5602201
0.06818181818181818,0.8409090909090909,0.5557017
0.06818181818181818,0.9090909090909091,0.52936983
0.07954545454545454,0.9090909090909091,0.5214389
0.07954545454545454,0.9204545454545454,0.52072793
0.10227272727272728,0.9204545454545454,0.49787244
0.10227272727272728,0.9318181818181818,0.49721417
0.11363636363636363,0.9318181818181818,0.49640822
0.11363636363636363,0.9659090909090909,0.48629636
0.13636363636363635,0.9659090909090909,0.48007944
0.13636363636363635,0.9772727272727273,0.46660173
0.4090909090909091,0.9772727272727273,0.42917293
0.4090909090909091,0.9886363636363636,0.42684534
0.48863636363636365,0.9886363636363636,0.42338383
0.48863636363636365,1.0,0.41899452
0.5568181818181818,1.0,0.41635358
0.5795454545454546,1.0,0.41501608
1.0,1.0,0.37242308
