fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.007462686567164179,0.626346
0.0,0.17164179104477612,0.5702014
0.014925373134328358,0.17164179104477612,0.5669231
0.014925373134328358,0.23880597014925373,0.5463724
0.029850746268656716,0.23880597014925373,0.54547393
0.029850746268656716,0.3358208955223881,0.53617525
0.03731343283582089,0.3358208955223881,0.53418714
0.03731343283582089,0.34328358208955223,0.53411156
0.04477611940298507,0.34328358208955223,0.5339677
0.04477611940298507,0.35074626865671643,0.533911
0.05223880597014925,0.35074626865671643,0.5326975
0.05223880597014925,0.3880597014925373,0.52739656
0.05970149253731343,0.3880597014925373,0.52701473
0.05970149253731343,0.39552238805970147,0.5261739
0.06716417910447761,0.39552238805970147,0.52541435
0.06716417910447761,0.40298507462686567,0.5248149
0.08208955223880597,0.40298507462686567,0.52271396
0.08208955223880597,0.41044776119402987,0.5222646
0.09701492537313433,0.41044776119402987,0.52106154
0.09701492537313433,0.417910447761194,0.5208473
0.1044776119402985,0.417910447761194,0.52056026
0.1044776119402985,0.4253731343283582,0.52050155
0.11940298507462686,0.4253731343283582,0.5176591
0.11940298507462686,0.4552238805970149,0.51704144
0.13432835820895522,0.4552238805970149,0.5156809
0.13432835820895522,0.47761194029850745,0.51273227
0.1417910447761194,0.47761194029850745,0.51249
0.1417910447761194,0.5,0.5107987
0.15671641791044777,0.5,0.5088627
0.15671641791044777,0.5074626865671642,0.50877297
0.16417910447761194,0.5074626865671642,0.5074287
0.16417910447761194,0.5149253731343284,0.50687796
0.17164179104477612,0.5149253731343284,0.5068318
0.17164179104477612,0.5223880597014925,0.5067527
0.1791044776119403,0.5223880597014925,0.5066192
0.1791044776119403,0.5298507462686567,0.5054891
0.20149253731343283,0.5298507462686567,0.5040831
0.20149253731343283,0.5447761194029851,0.50283754
0.21641791044776118,0.5447761194029851,0.5025544
0.21641791044776118,0.5746268656716418,0.5009711
0.22388059701492538,0.5746268656716418,0.50079083
0.22388059701492538,0.6119402985074627,0.49821284
0.23880597014925373,0.6119402985074627,0.49629995
0.23880597014925373,0.6194029850746269,0.4961
0.26119402985074625,0.6194029850746269,0.4945513
0.26119402985074625,0.6268656716417911,0.4934466
0.27611940298507465,0.6268656716417911,0.49186015
0.27611940298507465,0.6716417910447762,0.48914507
0.291044776119403,0.6716417910447762,0.4891169
0.291044776119403,0.6791044776119403,0.4888075
0.31343283582089554,0.6791044776119403,0.48705104
0.31343283582089554,0.6940298507462687,0.48589414
0.3208955223880597,0.6940298507462687,0.4846806
0.3208955223880597,0.7014925373134329,0.48466048
0.3283582089552239,0.7014925373134329,0.4843106
0.3283582089552239,0.7089552238805971,0.48405176
0.3358208955223881,0.7089552238805971,0.4832404
0.3358208955223881,0.7164179104477612,0.48255455
0.34328358208955223,0.7164179104477612,0.48226005
0.34328358208955223,0.7238805970149254,0.47850838
0.35074626865671643,0.7238805970149254,0.47785258
0.35074626865671643,0.7388059701492538,0.47677588
0.3656716417910448,0.7388059701492538,0.47625417
0.3656716417910448,0.753731343283582,0.47613874
0.373134328358209,0.753731343283582,0.475896
0.373134328358209,0.7611940298507462,0.4745344
0.3880597014925373,0.7611940298507462,0.4734388
0.3880597014925373,0.7761194029850746,0.4730528
0.3880597014925373,0.7835820895522388,0.47257522
0.4253731343283582,0.7835820895522388,0.47025925
0.4253731343283582,0.7910447761194029,0.47012383
0.43283582089552236,0.7910447761194029,0.468102
0.43283582089552236,0.8059701492537313,0.46748635
0.4701492537313433,0.8059701492537313,0.4653735
0.4701492537313433,0.8134328358208955,0.46535414
0.47761194029850745,0.8134328358208955,0.4653477
0.47761194029850745,0.8208955223880597,0.46464142
0.4925373134328358,0.8208955223880597,0.462585
0.4925373134328358,0.8283582089552238,0.46208885
0.5,0.8283582089552238,0.4614564
0.5,0.8731343283582089,0.4575203
0.5149253731343284,0.8731343283582089,0.45565113
0.5149253731343284,0.8805970149253731,0.45499232
0.6044776119402985,0.8805970149253731,0.44785175
0.6044776119402985,0.8880597014925373,0.4475558
0.6194029850746269,0.8880597014925373,0.4455297
0.6194029850746269,0.9029850746268657,0.43969408
0.6343283582089553,0.9029850746268657,0.43891114
0.6417910447761194,0.9029850746268657,0.4382514
0.6417910447761194,0.9104477611940298,0.43633258
0.664179104477612,0.9104477611940298,0.43536407
0.664179104477612,0.9253731343283582,0.4343301
0.6791044776119403,0.9253731343283582,0.4331774
0.6791044776119403,0.9328358208955224,0.43268004
0.6865671641791045,0.9328358208955224,0.43192425
0.6865671641791045,0.9402985074626866,0.4318835
0.7388059701492538,0.9402985074626866,0.42389032
0.7388059701492538,0.9477611940298507,0.423833
0.753731343283582,0.9477611940298507,0.42019585
0.753731343283582,0.9552238805970149,0.419245
0.7761194029850746,0.9552238805970149,0.41320747
0.7761194029850746,0.9626865671641791,0.41174957
0.7985074626865671,0.9626865671641791,0.41066504
0.7985074626865671,0.9776119402985075,0.40945885
0.8432835820895522,0.9776119402985075,0.4060019
0.8432835820895522,0.9850746268656716,0.40508273
0.8507462686567164,0.9850746268656716,0.40495273
0.8507462686567164,0.9925373134328358,0.4038876
0.917910447761194,0.9925373134328358,0.3847127
0.917910447761194,1.0,0.3837478
1.0,1.0,0.34346935
