fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.011363636363636364,0.9857402390570765
0.0,0.19318181818181818,0.9232265785838621
0.011363636363636364,0.19318181818181818,0.921663305249788
0.011363636363636364,0.6818181818181818,0.83538364609146
0.022727272727272728,0.6818181818181818,0.8322609812689837
0.022727272727272728,0.7045454545454546,0.8303498643870377
0.045454545454545456,0.7045454545454546,0.8099747527048802
0.045454545454545456,0.7159090909090909,0.8091777213336768
0.056818181818181816,0.7159090909090909,0.7967286307261864
0.056818181818181816,0.7386363636363636,0.7851521152348528
0.06818181818181818,0.7386363636363636,0.77650385261347
0.06818181818181818,0.8181818181818182,0.7228778447591502
0.07954545454545454,0.8181818181818182,0.7190589311892298
0.07954545454545454,0.8295454545454546,0.7143240992472313
0.09090909090909091,0.8295454545454546,0.7098418428223154
0.09090909090909091,0.8863636363636364,0.5102282606818245
0.10227272727272728,0.8863636363636364,0.48778316061016086
0.10227272727272728,0.9545454545454546,0.35369977780417733
0.125,0.9545454545454546,0.34966273088911975
0.125,0.9659090909090909,0.31005461741051993
0.13636363636363635,0.9659090909090909,0.29285942010905225
0.13636363636363635,0.9772727272727273,0.17451522680711443
0.38636363636363635,0.9772727272727273,0.0379311812307454
0.38636363636363635,0.9886363636363636,0.037573007853879445
0.8181818181818182,0.9886363636363636,0.008062005686401265
0.8409090909090909,0.9886363636363636,0.00800861543670667
0.9318181818181818,0.9886363636363636,0.00480506686324414
0.9318181818181818,1.0,0.0047783549207372255
1.0,1.0,0.0026261828825264568
